Epoch,TrainLoss,ValLoss
1,3867.9043189891872,653.3081588745117
2,667.4602758435235,648.0834503173828
3,662.601540385813,641.5215530395508
4,653.6768745754076,624.0434875488281
5,633.3355880958446,610.6793975830078
6,608.512377752774,579.1734466552734
7,546.7935985620471,510.33372497558594
8,471.84255671846694,422.37027740478516
9,374.88627071657044,316.33323669433594
10,293.99465234728825,274.1487617492676
11,260.43915767946106,230.73770332336426
12,226.22593887992528,212.31793212890625
13,197.57697196628737,168.18129348754883
14,129.01109811534053,78.3932294845581
15,54.33929183517677,35.81913113594055
16,32.69055883435235,34.35012888908386
17,36.22744087550951,31.854126453399658
18,29.781387605528902,28.825018405914307
19,28.17824850220611,27.64663553237915
20,27.759351315705672,27.3043692111969
21,27.555778337561566,28.496764183044434
22,27.24292669434478,26.867146492004395
23,26.780428264452063,25.831378936767578
24,26.045310780621957,25.132672548294067
25,25.413828172545504,25.6568284034729
26,25.249521421349566,24.429848194122314
27,24.364881543145664,23.632386922836304
28,23.56688206437705,23.160687685012817
29,23.142653838447902,21.99159288406372
30,22.92867945242619,22.19228458404541
31,22.018189139988113,21.351574420928955
32,21.27722682123599,21.302802085876465
33,21.11702122895614,20.225168228149414
34,20.90702461850816,19.677189826965332
35,20.496621975000355,20.0553240776062
36,20.25518214184305,19.431198835372925
37,20.045699990313985,19.507518529891968
38,19.651230162468508,19.365577697753906
39,19.68652291228806,18.71264410018921
40,19.283252232316613,18.428255558013916
41,19.183368613754492,18.381590366363525
42,18.879786256430805,19.831188917160034
43,19.357096616772637,17.99380660057068
44,18.554293286973152,17.941872358322144
45,18.949546855428945,17.737838745117188
46,18.44135735000389,17.945301055908203
47,18.1760681124701,17.724146604537964
48,18.132557758386586,17.93004274368286
49,17.805734192115672,17.08455979824066
50,18.052193531091664,17.388259649276733
51,17.619117225425832,16.83665919303894
52,17.34646148958068,17.234727382659912
53,17.135527140852332,16.884489059448242
54,17.517118039338484,16.573232769966125
55,16.860912806745887,16.315287828445435
56,16.965445794920992,16.09279191493988
57,16.635176644809004,15.872693061828613
58,16.220265070597332,15.55074429512024
59,16.0991250190182,15.693169116973877
60,16.37546395564425,15.886478185653687
61,15.921263459799945,16.51175093650818
62,15.807252856268398,15.067151665687561
63,16.224216032719266,16.198082447052002
64,15.580963259157928,14.633118033409119
65,16.5523082346156,18.74032711982727
66,27.57911982052568,15.941800117492676
67,15.76847815859145,14.80567991733551
68,14.850550582443459,14.881353259086609
69,14.55091194484545,14.442731976509094
70,14.401473459990129,13.903026700019836
71,14.331034936766693,14.053580522537231
72,14.136005208112191,13.680116772651672
73,13.974470926367719,13.90089213848114
74,13.97040830142256,13.462077736854553
75,14.119249979654947,13.958905339241028
76,14.279237843941951,15.611746907234192
77,14.456528912419857,13.278268337249756
78,13.350664097329844,12.710301876068115
79,13.193208487137504,12.76796579360962
80,13.29341957534569,12.95947813987732
81,13.631052044854648,13.23379385471344
82,13.301697661911232,12.65999972820282
83,14.129545474397963,14.815043330192566
84,16.0411437076071,13.09018862247467
85,13.872473329737566,13.9164799451828
86,16.893374373947363,14.77359390258789
87,12.741907119750977,11.891119122505188
88,12.800358260887256,12.12062418460846
89,12.177872464276742,13.139009952545166
90,12.178089266238006,11.532100558280945
91,11.941749849181244,11.632142901420593
92,11.838601596113564,11.947744727134705
93,11.983601888020834,11.528485178947449
94,12.375301264334416,13.744566440582275
95,14.901773812114328,13.378173232078552
96,12.792690760847451,11.385658025741577
97,11.374432010927062,10.97106385231018
98,11.563996397930643,11.587215542793274
99,13.101271131764287,11.980389833450317
100,11.629216512044271,11.16854739189148
101,11.36794572636701,11.767106413841248
102,11.419747145279594,11.104791522026062
103,12.039738337198893,11.169882655143738
104,12.205315354941547,11.0610591173172
105,10.896455253379932,10.534135580062866
106,10.65231414463209,10.360427379608154
107,10.73509098826975,10.0995032787323
108,10.9548280964727,10.697372674942017
109,10.69941038325213,11.562695145606995
110,52.843199978704035,47.26703357696533
111,18.855035671289418,13.497672319412231
112,13.069388237552367,12.945516109466553
113,12.191582735034002,12.007051229476929
114,11.865212758382162,11.827669382095337
115,11.552292257115461,11.36596691608429
116,11.2707597621973,11.43966555595398
117,11.087224614792976,10.898623704910278
118,10.738838942154594,10.656290411949158
119,10.49495676289434,10.380790114402771
120,10.35908728060515,10.315026998519897
121,10.254768302475197,10.081246972084045
122,10.118902178778164,10.358891367912292
123,10.244301782138105,10.246473908424377
124,10.021883328755697,10.019154787063599
125,9.885732996291008,9.78690755367279
126,10.10049271238023,10.465000033378601
127,10.066138391909393,9.789276242256165
128,10.156845355379408,9.79856538772583
129,9.687899326932603,9.659090280532837
130,9.585844468379367,9.449392437934875
131,9.778628985087076,9.690011382102966
132,9.59808567986972,9.777321219444275
133,10.062383223271024,9.585292220115662
134,9.613152642180955,9.405226349830627
135,9.472464920817941,9.275665640830994
136,9.987069848654926,9.546154379844666
137,9.498019425765328,9.278764486312866
138,9.352898335111314,10.810656905174255
139,9.66733009227808,9.521015405654907
140,9.284693496814672,9.210176825523376
141,9.153821419978488,9.167569637298584
142,9.225852164669313,9.304894208908081
143,9.138605470242707,8.72556459903717
144,9.077810771223428,9.288124918937683
145,9.205270822497381,9.362500548362732
146,9.103358427683512,11.78847086429596
147,10.371670100999916,9.736679315567017
148,10.28592720584593,13.420878291130066
149,9.50551202331764,9.699320912361145
150,9.203470029692719,8.701989650726318
151,8.800769446552664,8.84370344877243
152,8.620652841485064,8.771224617958069
153,8.567947429159414,8.43206536769867
154,8.658360716225445,8.676255583763123
155,8.907981195311615,8.594512939453125
156,8.701313426529152,9.282731056213379
157,9.850005958391273,9.329770922660828
158,9.364072108614272,8.86245608329773
159,8.616362267646236,9.580633282661438
160,8.816205218218375,9.403437614440918
161,8.61374160517817,9.006038069725037
162,8.997245263362277,8.724594116210938
163,9.47177121259164,8.15657240152359
164,8.188048825747725,7.901311993598938
165,8.297765780186307,8.628222405910492
166,8.314810421155846,7.917464256286621
167,8.425417236659838,9.084450721740723
168,8.33654854954153,8.377819538116455
169,8.658042686572973,10.382431149482727
170,9.194044548532236,9.289730668067932
171,8.922275066375732,7.900446832180023
172,8.072526945584062,8.513607263565063
173,8.999612815138223,7.832772493362427
174,8.495842339336008,8.153765857219696
175,8.017202902531277,8.237225353717804
176,8.486122131347656,7.8214346170425415
177,8.19555478165115,8.536924481391907
178,8.464510814003322,9.490105509757996
179,9.031397204468215,8.633908331394196
180,7.897998809814453,8.820404887199402
181,8.277119636535645,7.69889909029007
182,8.772919157276982,8.92077511548996
183,8.007100609765537,7.696561336517334
184,8.05588284091673,8.415994226932526
185,8.209916771322057,8.337339043617249
186,7.857705641483915,7.571490168571472
187,7.441295513208361,8.095446050167084
188,7.966231228648752,7.644158482551575
189,7.736516185428785,7.835323393344879
190,8.16900674847589,7.784325659275055
191,8.119023005167643,9.097163796424866
192,7.792709841244463,7.528818964958191
193,7.604916842087455,8.15359753370285
194,7.379674469215282,7.171736836433411
195,7.317814101343569,7.96100252866745
196,8.37205443866011,7.367582738399506
197,7.5724198507226035,7.345630407333374
198,7.5446341763372,8.52783203125
199,8.970660790153172,11.830170035362244
200,32.49314386948295,10.110236883163452
201,8.867881809455762,8.204167366027832
202,8.136022809622943,7.68325138092041
203,7.656199945919756,7.535416066646576
204,7.386540951936142,7.5139365792274475
205,7.447145662445953,7.341508746147156
206,7.267824456311654,7.355127036571503
207,7.232682539069134,7.243641257286072
208,7.096128297888714,7.327320992946625
209,7.105113091676132,7.176030278205872
210,7.077157988064531,7.2940375208854675
211,7.184311224066692,7.298865377902985
212,7.085848808288574,7.3637219071388245
213,7.070402428723764,7.330637276172638
214,6.937842452007791,7.198023974895477
215,6.983988941579625,7.022882342338562
216,6.982843806778175,6.951854467391968
217,7.169657686482305,7.237044870853424
218,7.088054076485012,7.018747329711914
219,6.880478140236675,7.03416246175766
220,7.118441021960715,7.358361542224884
221,7.761052117831465,7.2126365303993225
222,7.022119273310122,6.962430715560913
223,7.15398163035296,8.158244490623474
224,8.809459264727606,7.273548662662506
225,7.26277864843175,6.951713502407074
226,6.8749268296836075,6.952006101608276
227,6.827368065930795,8.111583173274994
228,7.500892210697782,6.950997829437256
229,6.796434720357259,6.619038760662079
230,6.73300045815067,6.935621559619904
231,7.757998452670332,7.393492639064789
232,6.921085150345512,7.805859267711639
233,7.072820580523947,6.880757093429565
234,7.0438530479652295,7.274001121520996
235,10.31908955781356,58.060699462890625
236,13.703079313471697,8.233871400356293
237,7.585762549137724,7.272080302238464
238,6.911708299664483,6.969216585159302
239,6.801067103510317,6.681904196739197
240,6.732169614321943,6.997887492179871
241,6.848237417746281,6.584812223911285
242,6.598387296648993,6.907994568347931
243,6.63747865566309,6.666237473487854
244,6.812063507411791,6.664198517799377
245,6.542489390442337,6.624178171157837
246,6.763041420259338,6.586792469024658
247,6.8448716799418134,7.130666017532349
248,6.806681688281073,6.840843439102173
249,7.131529386492743,6.927325785160065
250,6.777676375015922,6.780479311943054
251,6.5945315084595615,6.362677156925201
252,6.519976650459179,6.60768848657608
253,6.651222940804302,6.716702580451965
254,6.819436999334806,6.460415065288544
255,6.324385719022889,6.453734338283539
256,6.40733351914779,6.389228641986847
257,6.87382693912672,7.3022580742836
258,7.067000292349553,7.242871999740601
259,7.261660147404325,7.3463409543037415
260,7.232706539872764,6.784583628177643
261,6.383149651513583,6.275707721710205
262,6.424946073172749,6.358625829219818
263,6.438835441202357,6.6394235491752625
264,6.437679698501808,6.618590533733368
265,6.500877097033072,7.697847008705139
266,6.8714496087336885,6.914800763130188
267,6.604177253833716,6.339331090450287
268,6.299271500628928,6.211215317249298
269,7.817109135613925,8.766415238380432
270,7.536145707835322,6.489343225955963
271,6.51742176387621,6.6825031042099
272,6.583864564480989,6.215014398097992
273,6.046538829803467,6.034489214420319
274,6.066898263019064,6.328462898731232
275,6.148725931195245,6.332832098007202
276,6.270471932231516,6.958152949810028
277,6.461113708606665,6.106007814407349
278,6.429977188939634,6.855255365371704
279,7.031760879184889,6.385932147502899
280,7.2558364315309385,7.354509174823761
281,6.543384282485299,6.734755158424377
282,6.4549230423526485,6.620996952056885
283,6.229698575061301,6.068957448005676
284,6.026603449945864,5.929230570793152
285,5.980313743370167,6.141331076622009
286,6.412819198940111,7.194579660892487
287,6.896952566893204,6.07092958688736
288,6.201602935791016,7.455671429634094
289,6.806938869365747,6.420931935310364
290,6.018732361171557,6.230910778045654
291,6.084943591684535,6.333358585834503
292,6.167670222296231,6.016057133674622
293,5.928824155226998,5.830420553684235
294,6.111148329748624,6.235112428665161
295,6.282747268676758,6.181936979293823
296,6.501846963080807,6.6945971846580505
297,6.315809187681778,7.107041001319885
298,6.843595193779987,5.933526575565338
299,6.412929693857829,8.668228268623352
300,7.1514134959898135,6.928275465965271
301,6.0589084210603135,6.0061838030815125
302,5.980152752088464,5.853678405284882
303,5.8407717580380645,5.938263475894928
304,5.776782547218212,5.896179139614105
305,6.178669749826625,6.473524868488312
306,6.298729447350985,5.871446490287781
307,6.117371897766556,6.043562233448029
308,6.025863543800686,6.158583402633667
309,6.510177391162817,6.26944887638092
310,5.899306670479152,5.68423593044281
311,6.248538708341295,8.031131565570831
312,6.526198476984881,6.653348445892334
313,6.347280488497969,6.26288115978241
314,6.132554144099139,6.1059428453445435
315,5.8717124980428945,6.258478879928589
316,5.924963474273682,6.000238716602325
317,5.8277974128723145,5.648964107036591
318,5.618727462879126,5.751414597034454
319,5.805409148119498,5.854696035385132
320,5.693441384080527,5.747193336486816
321,5.6664882189985635,6.47491842508316
322,5.853656568389008,6.376599550247192
323,5.876998818438986,5.863270163536072
324,5.970015767691792,6.41933411359787
325,6.756319198055544,6.0759429931640625
326,6.097020529318547,6.493672430515289
327,5.831303209498309,5.726449728012085
328,5.5922582667806875,5.525788426399231
329,5.561827044556106,5.521244645118713
330,5.644500117371048,6.254840552806854
331,5.710471588632335,5.779753804206848
332,6.060582513394563,5.959924936294556
333,5.94628966372946,5.85166072845459
334,5.765019147292428,6.350543260574341
335,6.233661278434422,6.626729786396027
336,6.0639776146930195,5.854009449481964
337,5.729831584985705,5.647550344467163
338,5.72968690291695,6.028551340103149
339,5.955475544583971,5.655283629894257
340,6.07813158588133,7.334821462631226
341,6.499746702719426,6.376085937023163
342,6.605872430663178,6.243615388870239
343,5.531853219737178,5.603560268878937
344,5.591668156610019,5.511913418769836
345,5.428636620010155,5.776681661605835
346,5.468648931254512,5.517057418823242
347,5.475782574086949,5.748881101608276
348,5.607494133106177,5.463661849498749
349,5.4320866474206895,5.659469544887543
350,5.439272493555926,5.500175952911377
351,5.4721357096796455,5.4552711844444275
352,5.578711634096892,6.046264469623566
353,5.782682563947595,5.496808886528015
354,5.5510126542353975,5.7636337876319885
355,5.832789110100788,6.152353525161743
356,5.89371705400771,6.297425389289856
357,5.691035996312681,6.6730387806892395
358,5.923415073450061,5.488313853740692
359,5.5212231926296065,5.544918894767761
360,5.451585583064867,5.316629469394684
361,5.510305342466935,5.493379712104797
362,5.450647215912308,5.621180951595306
363,5.463778157165085,5.497913897037506
364,5.284173025601152,5.244967579841614
365,5.281785135683806,5.431413412094116
366,6.75607350943745,8.120668649673462
367,8.240288686061252,6.414498448371887
368,5.791821189548658,5.7425132393836975
369,5.319257314654364,5.314496576786041
370,5.319876518802366,5.745553612709045
371,5.260032481041508,5.28273868560791
372,5.2717369466588115,5.522816598415375
373,5.249771442966185,5.432896912097931
374,6.737630975419196,6.324450314044952
375,5.704967360565628,5.266204059123993
376,5.272072121716928,5.617295801639557
377,5.378245719964953,5.3724886775016785
378,5.295222075089164,5.620312929153442
379,5.280435209688933,5.32291042804718
380,6.518913683683976,6.843971431255341
381,6.680342625880587,5.854157447814941
382,5.398848395416702,5.247119724750519
383,5.148942477461221,5.5945910811424255
384,5.216330224189205,5.473703622817993
385,5.109349679255831,5.290885925292969
386,5.365297186201897,5.458727657794952
387,5.355279224506323,6.065064191818237
388,5.419272243112758,5.30403071641922
389,5.4720947638801904,7.0242321491241455
390,5.955977661022241,5.497022390365601
391,5.290568068407584,5.332498729228973
392,5.4555702900541005,5.35015082359314
393,5.515048849409905,5.3038705587387085
394,5.484257829362067,5.251993894577026
